Year,Measure Type,Leading 10 Ranking,Measure,Group,Subgroup,Estimate Type,Estimate,Standard Error,Lower 95% CI,Upper 95% CI,Reliable
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,18-44 years old,"Visit rate (per 1,000 people)",16.2,1.6,13.0,19.4,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,45-64 years old,"Visit rate (per 1,000 people)",13.1,1.7,9.8,16.4,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,65+ years old,"Visit rate (per 1,000 people)",12.3,1.9,8.6,16.0,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",14.3,1.3,11.9,16.8,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",26.8,3.2,20.5,33.1,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",15.2,3.0,9.3,21.0,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",6.8,2.0,2.9,10.6,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,Northeast,"Visit rate (per 1,000 people)",14.7,2.7,9.5,20.0,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,Midwest,"Visit rate (per 1,000 people)",13.2,2.0,9.4,17.1,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,South,"Visit rate (per 1,000 people)",19.3,2.5,14.5,24.1,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,West,"Visit rate (per 1,000 people)",11.3,1.7,8.0,14.5,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",14.7,1.3,12.1,17.4,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",18.9,4.2,10.6,27.2,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",5.8,0.6,4.6,7.0,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Medicare,"Visit rate (per 1,000 people)",14.7,2.2,10.5,19.0,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",38.5,5.2,28.4,48.6,Yes
2019,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",17.8,3.8,10.3,25.4,Yes
2020,By primary diagnosis,0,All diagnoses,Total,All visits,"Visit rate (per 1,000 people)",404.6,34.8,336.4,472.9,Yes
2020,By primary diagnosis,0,All diagnoses,By sex,Female,"Visit rate (per 1,000 people)",422.7,38.2,347.8,497.6,Yes
2020,By primary diagnosis,0,All diagnoses,By sex,Male,"Visit rate (per 1,000 people)",385.8,32.4,322.2,449.3,Yes
2020,By primary diagnosis,0,All diagnoses,By age,0-17 years old,"Visit rate (per 1,000 people)",314.4,41.5,233.0,395.8,Yes
2020,By primary diagnosis,0,All diagnoses,By age,18-44 years old,"Visit rate (per 1,000 people)",433.1,39.4,355.9,510.4,Yes
2020,By primary diagnosis,0,All diagnoses,By age,45-64 years old,"Visit rate (per 1,000 people)",385.7,35.0,317.2,454.3,Yes
2020,By primary diagnosis,0,All diagnoses,By age,65+ years old,"Visit rate (per 1,000 people)",493.1,46.8,401.3,584.9,Yes
2020,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",394.4,35.2,325.4,463.4,Yes
2020,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",701.4,84.9,535.1,867.7,Yes
2020,By primary diagnosis,0,All diagnoses,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",341.5,55.5,232.7,450.2,Yes
2020,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",199.4,35.5,129.8,269.0,Yes
2020,By primary diagnosis,0,All diagnoses,By region,Northeast,"Visit rate (per 1,000 people)",415.6,71.7,275.1,556.1,Yes
2020,By primary diagnosis,0,All diagnoses,By region,Midwest,"Visit rate (per 1,000 people)",401.6,53.8,296.1,507.1,Yes
2020,By primary diagnosis,0,All diagnoses,By region,South,"Visit rate (per 1,000 people)",400.4,60.9,281.0,519.8,Yes
2020,By primary diagnosis,0,All diagnoses,By region,West,"Visit rate (per 1,000 people)",406.2,83.2,243.2,569.2,Yes
2020,By primary diagnosis,0,All diagnoses,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",178.4,15.8,147.4,209.3,Yes
2020,By primary diagnosis,0,All diagnoses,By primary payment source,Medicare,"Visit rate (per 1,000 people)",472.9,44.4,385.8,560.0,Yes
2020,By primary diagnosis,0,All diagnoses,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",849.0,98.5,656.0,1042.0,Yes
2020,By primary diagnosis,0,All diagnoses,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",332.8,45.8,243.0,422.5,Yes
2020,By primary diagnosis,0,All diagnoses,By primary payment source,Other,"Visit rate (per 1,000 people)",294.2,41.0,213.8,374.7,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",Total,All visits,"Visit rate (per 1,000 people)",100.1,9.1,82.2,118.0,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By sex,Female,"Visit rate (per 1,000 people)",111.6,10.8,90.5,132.7,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By sex,Male,"Visit rate (per 1,000 people)",88.1,8.0,72.4,103.7,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,0-17 years old,"Visit rate (per 1,000 people)",74.3,10.3,54.2,94.4,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,18-44 years old,"Visit rate (per 1,000 people)",97.0,9.8,77.9,116.2,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,45-64 years old,"Visit rate (per 1,000 people)",105.3,10.0,85.7,125.0,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,65+ years old,"Visit rate (per 1,000 people)",133.2,14.5,104.8,161.7,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",96.5,9.0,78.9,114.0,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",181.1,26.2,129.8,232.4,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",81.5,13.9,54.2,108.8,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",52.5,9.5,33.9,71.2,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,Northeast,"Visit rate (per 1,000 people)",108.2,22.7,63.7,152.6,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,Midwest,"Visit rate (per 1,000 people)",104.6,13.3,78.6,130.6,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,South,"Visit rate (per 1,000 people)",92.4,14.9,63.2,121.6,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,West,"Visit rate (per 1,000 people)",102.8,22.4,58.8,146.7,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Private insurance,"Visit rate (per 1,000 people)",45.8,5.2,35.7,55.9,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Medicare,"Visit rate (per 1,000 people)",132.3,14.4,104.0,160.6,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Medicaid,"Visit rate (per 1,000 people)",193.0,23.4,147.2,238.8,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Uninsured,"Visit rate (per 1,000 people)",69.7,12.7,44.9,94.5,Yes
2020,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Other,"Visit rate (per 1,000 people)",77.7,19.7,39.2,116.3,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,Total,All visits,"Visit rate (per 1,000 people)",70.3,6.2,58.2,82.5,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By sex,Female,"Visit rate (per 1,000 people)",64.5,6.0,52.8,76.2,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By sex,Male,"Visit rate (per 1,000 people)",76.4,7.1,62.5,90.3,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By age,0-17 years old,"Visit rate (per 1,000 people)",86.3,12.5,61.8,110.8,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By age,18-44 years old,"Visit rate (per 1,000 people)",67.7,6.6,54.6,80.7,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By age,45-64 years old,"Visit rate (per 1,000 people)",53.7,5.8,42.4,65.0,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By age,65+ years old,"Visit rate (per 1,000 people)",79.7,8.5,63.0,96.5,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",73.3,7.1,59.4,87.1,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",108.2,12.8,83.2,133.3,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",55.1,9.6,36.2,73.9,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",31.3,6.6,18.4,44.1,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By region,Northeast,"Visit rate (per 1,000 people)",71.2,13.1,45.5,96.8,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By region,Midwest,"Visit rate (per 1,000 people)",68.9,9.4,50.4,87.4,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By region,South,"Visit rate (per 1,000 people)",72.3,11.2,50.4,94.2,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By region,West,"Visit rate (per 1,000 people)",67.8,14.2,40.0,95.6,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",35.5,3.7,28.3,42.7,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Medicare,"Visit rate (per 1,000 people)",67.7,6.9,54.2,81.1,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",140.8,16.9,107.7,173.9,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",58.0,9.2,39.9,76.1,Yes
2020,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Other,"Visit rate (per 1,000 people)",73.8,13.0,48.3,99.3,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,Total,All visits,"Visit rate (per 1,000 people)",35.7,4.5,27.0,44.5,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By sex,Female,"Visit rate (per 1,000 people)",39.3,5.6,28.4,50.2,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By sex,Male,"Visit rate (per 1,000 people)",32.0,3.8,24.6,39.3,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By age,0-17 years old,"Visit rate (per 1,000 people)",40.9,7.0,27.1,54.7,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By age,18-44 years old,"Visit rate (per 1,000 people)",37.0,5.4,26.4,47.6,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By age,45-64 years old,"Visit rate (per 1,000 people)",27.8,3.4,21.1,34.5,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By age,65+ years old,"Visit rate (per 1,000 people)",38.2,5.0,28.4,48.1,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",33.2,4.1,25.3,41.2,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",67.4,12.1,43.7,91.1,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",35.1,7.6,20.2,50.1,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By region,Northeast,"Visit rate (per 1,000 people)",36.9,9.7,18.0,55.9,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By region,Midwest,"Visit rate (per 1,000 people)",36.7,6.9,23.3,50.2,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By region,South,"Visit rate (per 1,000 people)",35.5,8.4,19.1,51.9,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By region,West,"Visit rate (per 1,000 people)",34.4,9.2,16.4,52.4,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",13.8,2.0,9.9,17.8,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",38.1,4.8,28.6,47.5,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",86.6,15.2,56.9,116.4,Yes
2020,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",37.0,11.0,15.5,58.4,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,Total,All visits,"Visit rate (per 1,000 people)",28.2,3.2,21.9,34.5,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By sex,Female,"Visit rate (per 1,000 people)",28.4,3.5,21.5,35.4,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By sex,Male,"Visit rate (per 1,000 people)",27.9,3.3,21.4,34.5,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,0-17 years old,"Visit rate (per 1,000 people)",11.8,3.3,5.3,18.3,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,18-44 years old,"Visit rate (per 1,000 people)",31.4,3.9,23.7,39.1,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,45-64 years old,"Visit rate (per 1,000 people)",37.9,5.3,27.5,48.4,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,65+ years old,"Visit rate (per 1,000 people)",28.5,4.3,20.0,37.0,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",27.2,3.3,20.7,33.8,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",57.9,11.2,36.0,79.8,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",19.3,3.7,12.1,26.6,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",12.5,2.8,7.0,18.0,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,Northeast,"Visit rate (per 1,000 people)",28.3,5.3,18.0,38.6,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,Midwest,"Visit rate (per 1,000 people)",26.9,4.9,17.2,36.6,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,South,"Visit rate (per 1,000 people)",31.8,6.9,18.2,45.4,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,West,"Visit rate (per 1,000 people)",23.4,4.9,13.8,32.9,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",13.6,1.7,10.4,16.9,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Medicare,"Visit rate (per 1,000 people)",30.2,4.7,20.9,39.5,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",58.4,9.1,40.6,76.2,Yes
2020,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",27.6,5.3,17.3,38.0,Yes
2020,By primary diagnosis,5,5. Diseases of the digestive system,Total,All visits,"Visit rate (per 1,000 people)",24.5,2.3,19.9,29.1,Yes
2020,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Female,"Visit rate (per 1,000 people)",23.2,2.9,17.5,29.0,Yes
2020,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Male,"Visit rate (per 1,000 people)",25.8,2.4,21.1,30.6,Yes
